"settlement_id","lon","lat","type","settlement_score","capacity","sacred_tier","continent","source","coastal","on_river","population","coast_dist_km","is_port","degree","component","in_giant","from_junction","population_initial","hinterland_local","hinterland_regional","centrality_betweenness","accessibility","name_community","name","inkarnate"
"721",20.125,30.375,"permanent",0.809378206729889,257.520782470703,0,"Tusque","score",1,0,17055.7160200678,9.71288601901048,TRUE,55,1,TRUE,FALSE,7726,1217177.21911621,6659792.55450821,6.37025177358426e-06,187.195723172905,41,"Zeitsnivo",NA
"722",16.735,-4.44500000000001,"permanent",0.640816748142242,218.083145141602,0,"Tusque","score",1,0,9213.42423997887,3.50111500582414,TRUE,80,1,TRUE,FALSE,6542,615698.248352051,1843088.22090149,0.00354823023788644,64.3821662312024,33,"Auskankaz",NA
"723",41.225,16.245,"permanent",0.679332077503204,229.038513183594,0,"Tusque","score",1,0,26440.9996633421,7.28611266457866,TRUE,89,1,TRUE,FALSE,6871,886549.04246521,5543576.68238831,0.0646283276602702,68.8690950319119,47,"Aipainfai",NA
"724",39.835,15.395,"permanent",0.668958067893982,226.513687133789,0,"Tusque","score",1,0,25625.0026314708,7.31446106402614,TRUE,91,1,TRUE,FALSE,6795,852220.643310547,6201544.63952637,0.03575799271951,74.3918827784097,47,"Aefinei",NA
"725",-0.465000000000018,20.725,"permanent",0.68613588809967,227.668502807617,0,"Tusque","score",1,0,8710.27497281886,4.32735786513885,TRUE,53,1,TRUE,FALSE,6830,590191.506355286,2563029.5841217,0,43.1512805283202,46,"Waukkowoi",NA
"726",1.23499999999997,20.715,"permanent",0.656333446502686,222.268661499023,0,"Tusque","score",1,0,9140.58034700313,0.60264452514099,TRUE,50,1,TRUE,FALSE,6668,517130.85319519,2768461.81183624,0,51.972398659899,46,"Veikochot",NA
"727",19.985,5.12499999999999,"permanent",0.634311676025391,217.954772949219,0,"Tusque","score",1,0,14539.4964370651,3.08640489990171,TRUE,92,1,TRUE,FALSE,6539,709371.959259033,2908537.11341858,0.0131827051911182,105.755622867712,50,"Aupauwing",NA
"728",14.135,8.25499999999998,"permanent",0.646201133728027,218.873428344727,0,"Tusque","score",1,0,16995.2554654193,0.78501542797237,TRUE,73,1,TRUE,FALSE,6566,756045.428237915,3411743.83482361,0.0106903441847033,88.6719155032104,46,"Eixyauwko",NA
"729",18.705,-4.57500000000002,"permanent",0.695955336093903,232.948013305664,0,"Tusque","score",1,0,10537.0927529514,3.13147424808247,TRUE,91,1,TRUE,FALSE,6988,913186.353469849,2439729.33914185,0.000601988792603713,74.7906517544537,33,"Auskokhaz",NA
"730",20.885,-0.0550000000000068,"permanent",0.65950882434845,221.268966674805,0,"Tusque","score",1,0,14253.219396011,3.1176157084777,TRUE,94,1,TRUE,FALSE,6638,936424.464767456,6491321.28797913,7.11344781383576e-05,82.7989663929784,33,"Zokanznau",NA
"731",23.905,-1.355,"permanent",0.675811171531677,227.865447998047,0,"Tusque","score",1,0,15755.7484601185,6.09042016231649,TRUE,103,1,TRUE,FALSE,6836,931545.384384155,5498439.01411438,0.000865292532578531,100.118820761811,33,"Sauzsiod",NA
"732",3.42499999999997,17.905,"permanent",0.66491287946701,222.595001220703,0,"Tusque","score",1,0,23287.5891776284,0.485965425856993,TRUE,56,1,TRUE,FALSE,6678,657092.425384521,5414919.24008942,0.0379773176568515,56.6504865619625,46,"Izchotvei",NA
"733",13.575,25.115,"permanent",0.786216378211975,250.68537902832,0,"Tusque","score",1,0,29012.3419271017,1.50413881975166,TRUE,54,1,TRUE,FALSE,7521,754505.686935425,5803743.30445862,0.287488400833229,61.7095677290243,41,"Tsagigni",NA
"734",21.735,5.75499999999998,"permanent",0.68641471862793,230.557800292969,0,"Tusque","score",1,0,22671.1050989602,10.2259654757904,TRUE,87,1,TRUE,FALSE,6917,918413.227554321,5191811.54373169,0.0156186186887616,114.802118893623,50,"Nauwiwumi",NA
"735",2.27499999999998,21.255,"permanent",0.787497997283936,251.383483886719,0,"Tusque","score",1,0,25874.0294024304,3.34567527025209,TRUE,50,1,TRUE,FALSE,7542,963804.365844727,5175942.65135956,0.0784108982267342,49.6680222794521,46,"Veichotov",NA
"736",7.62499999999999,11.305,"permanent",0.670080840587616,225.928787231445,0,"Tusque","score",1,0,23135.3119804274,1.8408325345926,TRUE,63,1,TRUE,FALSE,6778,998814.033905029,7659161.1461792,0.00943221945942043,72.7163702589741,46,"Ovchexwoi",NA
"737",14.475,37.705,"permanent",0.549091756343842,176.69221496582,0,"Tusque","score",1,0,13106.8056650459,4.10747035192778,TRUE,38,1,TRUE,FALSE,5301,781918.122459412,3681349.36917114,0.00362785838505624,63.1880702595407,41,"Giggazei",NA
"738",20.935,-3.64500000000001,"permanent",0.676304936408997,223.722274780273,0,"Tusque","score",1,0,17931.3474845158,1.50137764167852,TRUE,99,1,TRUE,FALSE,6712,693962.931381226,4536007.12893677,0.0070454984615842,79.4033590013853,33,"Daulozsau",NA
"739",20.515,6.58499999999999,"permanent",0.720973372459412,239.321701049805,0,"Tusque","score",1,0,23345.6427722148,3.45585636065096,TRUE,84,1,TRUE,FALSE,7180,1340537.85519409,6672529.54124451,0.00860497148604524,107.080971612715,50,"Aupauhui",NA
"740",-7.12500000000003,36.055,"permanent",0.687451124191284,224.219055175781,0,"Tusque","score",1,0,29221.2271217079,2.11495701220022,TRUE,70,1,TRUE,FALSE,6727,1020922.29239655,5845529.53848267,0.485744438239347,42.6524760260838,41,"Vozeiho",NA
"741",4.43499999999999,16.305,"permanent",0.692128360271454,229.71955871582,0,"Tusque","score",1,0,16729.2706654122,3.41977853206388,TRUE,58,1,TRUE,FALSE,6892,962559.016098022,5977453.56495667,0.00225878510805009,56.5614273004163,46,"Ovizchot",NA
"742",5.25499999999998,31.675,"permanent",0.612263858318329,212.029647827148,0,"Tusque","score",1,0,17539.4785461156,5.84325245241994,TRUE,59,1,TRUE,FALSE,6361,762779.535171509,4695308.03855133,0.00923686507169718,56.1992128154611,41,"Honachgan",NA
"743",12.055,29.145,"permanent",0.591476023197174,207.618988037109,0,"Tusque","score",1,0,13376.1883646509,0.46011877644389,TRUE,51,1,TRUE,FALSE,6229,412770.882972717,2675824.29024506,0.247284503230072,67.7742892106312,41,"Gangatsa",NA
"744",20.145,4.14499999999998,"permanent",0.65846973657608,221.025085449219,0,"Tusque","score",1,0,14750.5175031536,0.500392294414835,TRUE,88,1,TRUE,FALSE,6631,900727.056427002,4591017.62762451,0.00110806990572735,99.6856270621573,50,"Paunihwum",NA
"745",15.885,37.275,"permanent",0.50715845823288,168.42236328125,0,"Tusque","score",1,0,10324.163811655,3.96798089132085,TRUE,35,1,TRUE,FALSE,5053,727741.197727203,4705774.06674767,6.37025177358426e-06,60.5757207762485,41,"Tsahauni",NA
"746",29.625,-3.00500000000001,"permanent",0.630808532238007,219.581588745117,0,"Tusque","score",1,0,21886.7499301284,4.49649780084809,TRUE,166,1,TRUE,FALSE,6587,685980.385879517,4378311.23730469,0.0616863330495033,123.291427522707,28,"Sugvuraem",NA
"747",32.065,33.105,"permanent",0.540364742279053,172.39485168457,0,"Tusque","score",1,0,21072.4251892912,1.32616134034643,TRUE,51,1,TRUE,FALSE,5172,512152.391664505,4335119.90710402,0.0764985840345918,58.0757110151241,53,"Exauzaing",NA
"748",38.105,7.15499999999999,"permanent",0.702148020267487,235.497375488281,0,"Tusque","score",1,0,15967.3737358651,3.48379976643558,TRUE,140,1,TRUE,FALSE,7065,743410.665008545,3194175.42817688,0.13118082525904,97.3678520712237,34,"Saumuw",NA
"749",43.535,28.705,"permanent",0.488667219877243,165.398574829102,0,"Tusque","score",1,0,17698.1419563489,6.74687809294434,TRUE,48,1,TRUE,FALSE,4962,673443.044769287,6120563.54801941,0.0124214601041749,44.0376662598323,39,"Sauwethei",NA
"750",0.085,30.125,"permanent",0.65467369556427,220.544494628906,0,"Tusque","score",1,0,14316.6928510398,5.07225278975787,TRUE,55,1,TRUE,FALSE,6616,690666.936233521,2863966.58842468,0.0829587271387589,49.6171306546968,41,"Nachhauvo",NA
"751",13.935,5.07499999999999,"permanent",0.667005002498627,224.599975585938,0,"Tusque","score",1,0,6714.59773080887,5.73933116077015,TRUE,68,1,TRUE,FALSE,6738,654098.571014404,1343212.92100525,0.00727907435994895,71.4996930170485,46,"Veiwoiz",NA
"752",19.475,-0.285000000000011,"permanent",0.678125023841858,223.702529907227,0,"Tusque","score",1,0,16402.1209017869,0.618221350794047,TRUE,88,1,TRUE,FALSE,6711,702945.916809082,3725850.44664001,0.00686447714035151,77.3829516450478,33,"Kanauskaz",NA
"753",38.855,11.195,"permanent",0.728542029857635,238.742874145508,0,"Tusque","score",1,0,13937.813596184,4.43787614895022,TRUE,125,1,TRUE,FALSE,7162,795280.196578979,2952659.09236145,0.0027381465540123,92.0223096855745,34,"Meiyauw",NA
"754",18.035,-5.50500000000001,"permanent",0.701626539230347,232.441802978516,0,"Tusque","score",1,0,11528.433907938,2.39994926497544,TRUE,86,1,TRUE,FALSE,6973,885620.671615601,2306192.06095886,0.0174778474494574,69.6518001598558,33,"Ausikzsi",NA
"755",45.285,30.295,"permanent",0.523893475532532,168.205841064453,0,"Tusque","score",1,0,9595.56083760921,1.75380709554348,TRUE,48,1,TRUE,FALSE,5046,441031.168708801,1919532.36203766,0.00987495195768454,42.7982202121429,39,"Deghwepe",NA
"756",19.385,37.555,"permanent",0.526865899562836,172.549240112305,0,"Tusque","score",1,0,16193.7260405783,5.09440104316734,TRUE,34,1,TRUE,FALSE,5176,410431.821453094,5288021.98984146,0.00666859189831379,58.5523278842068,41,"Tsazeiga",NA
"757",18.345,1.49499999999999,"permanent",0.665273129940033,223.084945678711,0,"Tusque","score",1,0,16872.2180856315,0.501017098604014,TRUE,81,1,TRUE,FALSE,6693,645018.890350342,4243288.75663757,0.00580860790887992,76.4765740290665,50,"Ainaupau",NA
"758",33.675,5.51499999999999,"permanent",0.784494042396545,248.022567749023,0,"Tusque","score",1,0,25734.7903833672,3.46955831687464,TRUE,138,1,TRUE,FALSE,7441,1000390.56402588,7811527.47268677,0.00954476057408709,106.693548897052,51,"Zodamauno",NA
"759",30.405,37.855,"permanent",0.501167118549347,167.777313232422,0,"Tusque","score",1,0,19274.9591732516,8.4771206779452,TRUE,36,1,TRUE,FALSE,5033,906466.339134216,4569878.4104538,0.0359590095532542,62.2939763665867,40,"Xenankai",NA
"760",-12.365,39.525,"permanent",0.526695728302002,165.595718383789,0,"Tusque","score",1,0,15566.9308574928,2.25082344460813,TRUE,62,1,TRUE,FALSE,4968,1078574.54368591,3114069.22505188,0.482352279169914,44.0130111511876,48,"Tsaethnea",NA
"761",21.265,4.505,"permanent",0.756205856800079,247.065292358398,0,"Tusque","score",1,0,18366.7127479759,0.500109765103281,TRUE,85,1,TRUE,FALSE,7412,1377706.76087952,5967265.23834229,0.00177942366208787,104.98147346328,50,"Wumpautau",NA
"762",14.455,28.505,"permanent",0.667990446090698,219.436187744141,0,"Tusque","score",1,0,14583.2114769695,1.47127175705655,TRUE,52,1,TRUE,FALSE,6583,345608.059501648,2917282.04573059,0.0371587403039459,72.8455541839766,41,"Gazeihau",NA
"763",1.82499999999997,24.105,"permanent",0.267780303955078,87.3048553466797,0,"Tusque","score",1,0,13295.3752030634,3.7570138867491,TRUE,51,1,TRUE,FALSE,2619,442841.696464539,3134323.66093445,0.0832400799254256,44.3398717151772,46,"Tewaukeix",NA
"764",18.475,31.205,"permanent",0.79124116897583,253.428909301758,0,"Tusque","score",1,0,19801.2288288891,0.452843865564212,TRUE,58,1,TRUE,FALSE,7603,1196945.27653503,5181719.73088455,0.00183938492084557,238.806035249693,41,"Tsahoga",NA
"765",16.155,32.585,"permanent",0.698691070079803,232.786148071289,0,"Tusque","score",1,0,25545.8065433703,16.5029229120593,TRUE,57,1,TRUE,FALSE,6984,1460297.21859741,6261037.14938354,0.0107625403714706,210.96062667838,41,"Nachhogan",NA
"766",-16.395,42.485,"permanent",0.414115965366364,141.695266723633,0,"Tusque","score",1,0,16705.0709588119,4.25587986750998,TRUE,59,1,TRUE,FALSE,4251,659518.729379654,3341747.34611511,0.484373772399398,29.1302837938253,48,"Faupxagha",NA
"767",20.335,38.195,"permanent",0.303378254175186,92.9824829101562,0,"Tusque","score",1,0,9168.38533834805,6.20780549228191,TRUE,34,1,TRUE,FALSE,2789,571829.433952332,3119187.34980392,0.00384391609104364,58.4780148204269,41,"Gangighau",NA
"768",38.455,10.075,"permanent",0.727991342544556,238.38720703125,0,"Tusque","score",1,0,16153.7584523533,2.59211657931687,TRUE,124,1,TRUE,FALSE,7152,820676.953567505,4772325.57827759,0.00181127492095579,91.4956634899186,34,"Komathwo",NA
"769",22.255,-1.245,"permanent",0.642505347728729,218.636642456055,0,"Tusque","score",1,0,13569.3814678489,5.55838674895901,TRUE,99,1,TRUE,FALSE,6559,583842.461135864,2903089.81864929,0.00306161378295986,95.1695821212203,33,"Zsisaulau",NA
"770",31.405,-0.495000000000005,"permanent",0.676702439785004,230.109909057617,0,"Tusque","score",1,0,15957.6083664187,2.50546685066086,TRUE,171,1,TRUE,FALSE,6903,698729.951934814,4548372.04566956,0.00105480752284266,160.485785647928,28,"Xagaexhav",NA
"771",18.635,2.94499999999999,"permanent",0.661401510238647,225.236770629883,0,"Tusque","score",1,0,18318.053975676,4.50622410640938,TRUE,82,1,TRUE,FALSE,6757,1014252.9445343,4698143.46809387,0.0072516468870349,79.2663808990756,50,"Aupaukhai",NA
"772",23.075,-1.84500000000001,"permanent",0.640322864055634,220.579330444336,0,"Tusque","score",1,0,12443.2525760128,4.58950231198426,TRUE,102,1,TRUE,FALSE,6617,981950.341812134,2489196.06478882,0.0139211235425395,99.1572486897697,33,"Aklauzo",NA
"773",6.37499999999999,18.265,"permanent",0.638300180435181,213.466857910156,0,"Tusque","score",1,0,22164.6044383028,0.485284952544582,TRUE,57,1,TRUE,FALSE,6404,735858.020843506,4517518.81607056,0.0422867929816813,69.316608064869,46,"Veiwoovoi",NA
"774",18.275,28.875,"permanent",0.701522648334503,233.969635009766,0,"Tusque","score",1,0,16662.514058031,2.78537360490746,TRUE,55,1,TRUE,FALSE,7019,637664.045066833,5084651.45195389,0.00134965917636282,124.909838889675,41,"Zeichvoga",NA
"775",11.285,30.995,"permanent",0.658482074737549,222.432601928711,0,"Tusque","score",1,0,15895.5479235393,7.58180288534396,TRUE,57,1,TRUE,FALSE,6673,734992.896408081,4344365.91833496,0.00342188691104368,77.4904410259062,41,"Vogazeits",NA
"776",13.885,6.20499999999998,"permanent",0.682518064975739,230.105529785156,0,"Tusque","score",1,0,20186.7458465209,0.616835597469239,TRUE,64,1,TRUE,FALSE,6903,1270412.12026978,4981724.88368225,0.0117483368334328,77.1726933293087,46,"Vaekoov",NA
"777",-6.46500000000002,35.295,"permanent",0.667098462581635,218.960556030273,0,"Tusque","score",1,0,10555.3129131388,3.09021121687147,TRUE,63,1,TRUE,FALSE,6569,785498.534927368,3565169.96713638,0.000322228568880471,42.6106703387381,41,"Gigganga",NA
"778",14.805,8.97499999999999,"permanent",0.682598531246185,229.1806640625,0,"Tusque","score",1,0,14910.3397214208,3.91689242811568,TRUE,71,1,TRUE,FALSE,6875,810238.090606689,5202255.32647705,0.000721961867672883,88.7485385647468,46,"Yauwwauko",NA
"779",-14.615,10.665,"permanent",0.618140459060669,206.399337768555,0,"Tusque","score",1,0,7938.19948138458,0.614115754656727,TRUE,37,1,TRUE,FALSE,6192,551707.374511719,1893668.22067261,0.000722492721987349,28.3782597403461,52,"Wotshoko",NA
"780",23.575,-4.02500000000001,"permanent",0.680087029933929,228.546356201172,0,"Tusque","score",1,0,21269.4023306818,5.42335989811385,TRUE,121,1,TRUE,FALSE,6856,807594.45980835,4984818.47532654,0.0153579186628053,86.8671739146036,33,"Odkanoh",NA
"781",7.33499999999997,23.495,"permanent",0.632688462734222,215.390548706055,0,"Tusque","score",1,0,15541.5022292158,2.3222132814077,TRUE,48,1,TRUE,FALSE,6462,514419.526031494,4831852.23187256,0.00352699606530782,52.5119182118162,41,"Nivauzei",NA
"782",16.635,0.805,"permanent",0.652009189128876,222.723999023438,0,"Tusque","score",1,0,16758.2756687716,7.00092330263598,TRUE,73,1,TRUE,FALSE,6682,935324.834014893,4315900.58483887,0.00621630402238931,65.6227769957381,50,"Aunauwhu",NA
"783",14.555,30.675,"permanent",0.698486804962158,232.860000610352,0,"Tusque","score",1,0,19000.7841208584,4.08601786992373,TRUE,58,1,TRUE,FALSE,6986,1031390.49303436,4932066.4257431,0.00451650850747124,124.176599022791,41,"Nachgigni",NA
"784",24.285,9.01499999999999,"permanent",0.800326228141785,256.922088623047,0,"Tusque","score",0,1,19890.7471283911,348.183478689515,FALSE,56,1,TRUE,FALSE,7708,1566462.32748413,9249531.76182556,0,204.073536072126,50,"Augaihnau",NA
"785",28.155,23.845,"permanent",0.813125133514404,259.543548583984,0,"Tusque","score",0,1,16069.9060147921,910.99318266086,FALSE,31,1,TRUE,FALSE,7786,989910.240135193,5931686.29547119,0.000722492721987349,69.4171284845036,47,"Aevaenaem",NA
"786",36.425,17.075,"permanent",0.773034393787384,250.974609375,0,"Tusque","score",0,1,33194.0603053733,382.980896081027,FALSE,33,1,TRUE,FALSE,7529,1571014.09336853,9118416.75654602,0.0374721213009187,99.0538821183426,47,"Eifainaem",NA
"787",14.225,16.615,"permanent",0.746750891208649,243.531723022461,0,"Tusque","score",0,1,40000.8892364507,150.310612914149,FALSE,43,1,TRUE,FALSE,7306,1544845.82344055,11140829.2080383,0.0490902218758693,164.246771937015,46,"Vaewoxich",NA
"788",7.78499999999998,12.905,"permanent",0.744096517562866,242.958786010742,0,"Tusque","score",0,1,33714.4524355037,97.4168626919637,FALSE,30,1,TRUE,FALSE,7289,1507501.5914917,11562923.0132904,0.0279489488022863,77.6236683009341,46,"Chexwoovi",NA
"789",21.985,13.005,"permanent",0.79088693857193,254.581527709961,0,"Tusque","score",0,1,38273.598921508,678.546400758322,FALSE,44,1,TRUE,FALSE,7637,1544185.58059692,7906378.11775208,0.128249624686,116.482773088381,49,"Reirukai",NA
"790",15.015,17.795,"permanent",0.772304892539978,248.511596679688,0,"Tusque","score",0,1,23168.2527805459,215.262591775568,FALSE,40,1,TRUE,FALSE,7455,1572526.48939514,10524196.4305267,0.000928540032330545,147.765004759476,46,"Eixwaukov",NA
"791",42.105,23.515,"permanent",0.780094563961029,252.78987121582,0,"Tusque","score",0,1,19976.2585640474,44.097851542602,TRUE,76,1,TRUE,FALSE,7584,872790.292129517,5250820.70998383,0.0109037476191184,49.8620437554785,47,"Aipainfin",NA
"792",2.16499999999998,33.895,"permanent",0.775394678115845,247.71257019043,0,"Tusque","score",0,1,22052.2471859593,90.6407776378588,FALSE,29,1,TRUE,FALSE,7431,1227672.97929382,7600349.8033371,0.00420230847812764,86.0790825189062,41,"Hotsaga",NA
"793",29.105,0.454999999999984,"permanent",0.760895431041718,248.528182983398,0,"Tusque","score",0,1,23510.5823079259,158.717269888034,FALSE,57,1,TRUE,FALSE,7456,1550931.42396545,8947732.93711853,0.00243237446888026,130.17591397128,28,"Gesegsug",NA
"794",29.905,2.20499999999998,"permanent",0.772537469863892,251.109237670898,0,"Tusque","score",0,1,32742.8320262283,336.109836365781,FALSE,56,1,TRUE,FALSE,7533,1514345.41957092,6550005.54003906,0.0709187743352459,157.908689162116,28,"Segyauvxa",NA
"795",8.14499999999997,18.055,"permanent",0.749326229095459,244.186401367188,0,"Tusque","score",0,1,19627.3613469402,38.7213089796769,TRUE,56,1,TRUE,FALSE,7326,1338233.99055481,9008977.9258728,0.00125706301665396,65.231889816957,46,"Xicheixiz",NA
"796",34.985,21.615,"permanent",0.803679764270782,258.039978027344,0,"Tusque","score",0,1,18601.2637714812,551.508366054267,FALSE,32,1,TRUE,FALSE,7741,1165911.24568176,8043518.18460846,0.000722492721987349,77.9199653305007,47,"Painvinae",NA
"797",26.135,14.465,"permanent",0.78776741027832,254.239517211914,0,"Tusque","score",0,1,19946.3245763141,1013.14056006036,FALSE,44,1,TRUE,FALSE,7627,1585864.56500244,8196631.85011292,0.000722492721987349,124.22800564508,49,"Rupoghrei",NA
"798",32.605,16.295,"permanent",0.763802766799927,249.111770629883,0,"Tusque","score",0,1,27488.0352722281,611.590228556244,FALSE,33,1,TRUE,FALSE,7473,1596637.80661011,9788730.14528656,0.0100543807159738,79.5007674303901,47,"Aiyeiyvin",NA
"799",27.315,2.65499999999999,"permanent",0.760512113571167,248.635528564453,0,"Tusque","score",0,1,31129.0155450881,473.36788906946,FALSE,45,1,TRUE,FALSE,7459,1501744.03178406,8989831.47929382,0.0225448518810292,112.339528184917,33,"Dauhazod",NA
"800",28.905,23.315,"permanent",0.380477637052536,105.349342346191,0,"Tusque","score",0,1,14463.153986677,961.328148747078,FALSE,31,1,TRUE,FALSE,3160,745251.102073669,2932561.80614471,0.0558929429643046,80.204374375268,47,"Veipaefai",NA
"801",34.445,14.705,"permanent",0.772370994091034,251.190002441406,0,"Tusque","score",0,1,32562.454864881,349.499416180885,FALSE,36,1,TRUE,FALSE,7536,1580912.5740509,12251594.267395,0.014173810196225,89.1962514533409,47,"Einaemae",NA
